from,to,type,confidence,reason,step
"File:tests/Feature/Auth/AuthenticationTest.php","Method:tests/Feature/Auth/AuthenticationTest.php:test_users_can_authenticate_using_the_login_screen","DEFINES",1,"",0
"Class:tests/Feature/Auth/AuthenticationTest.php:AuthenticationTest","Method:tests/Feature/Auth/AuthenticationTest.php:test_users_can_authenticate_using_the_login_screen","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/AuthenticationTest.php","Method:tests/Feature/Auth/AuthenticationTest.php:test_users_can_not_authenticate_with_invalid_password","DEFINES",1,"",0
"Class:tests/Feature/Auth/AuthenticationTest.php:AuthenticationTest","Method:tests/Feature/Auth/AuthenticationTest.php:test_users_can_not_authenticate_with_invalid_password","HAS_METHOD",1,"",0
"File:app/View/Components/GuestLayout.php","Namespace:app/View/Components/GuestLayout.php:App\View\Components","DEFINES",1,"",0
"File:app/View/Components/GuestLayout.php","Class:app/View/Components/GuestLayout.php:GuestLayout","DEFINES",1,"",0
"File:app/View/Components/GuestLayout.php","Method:app/View/Components/GuestLayout.php:render","DEFINES",1,"",0
"Class:app/View/Components/GuestLayout.php:GuestLayout","Method:app/View/Components/GuestLayout.php:render","HAS_METHOD",1,"",0
"File:app/View/Components/AppLayout.php","Namespace:app/View/Components/AppLayout.php:App\View\Components","DEFINES",1,"",0
"File:app/View/Components/AppLayout.php","Class:app/View/Components/AppLayout.php:AppLayout","DEFINES",1,"",0
"File:app/View/Components/AppLayout.php","Method:app/View/Components/AppLayout.php:render","DEFINES",1,"",0
"Class:app/View/Components/AppLayout.php:AppLayout","Method:app/View/Components/AppLayout.php:render","HAS_METHOD",1,"",0
"File:app/Scrapers/Contracts/ScraperInterface.php","Namespace:app/Scrapers/Contracts/ScraperInterface.php:App\Scrapers\Contracts","DEFINES",1,"",0
"File:app/Scrapers/Contracts/ScraperInterface.php","Interface:app/Scrapers/Contracts/ScraperInterface.php:ScraperInterface","DEFINES",1,"",0
"File:app/Scrapers/Contracts/ScraperInterface.php","Method:app/Scrapers/Contracts/ScraperInterface.php:scrape","DEFINES",1,"",0
"Interface:app/Scrapers/Contracts/ScraperInterface.php:ScraperInterface","Method:app/Scrapers/Contracts/ScraperInterface.php:scrape","HAS_METHOD",1,"",0
"File:app/Http/Requests/UpdateEditalRequest.php","Namespace:app/Http/Requests/UpdateEditalRequest.php:App\Http\Requests","DEFINES",1,"",0
"File:app/Http/Requests/UpdateEditalRequest.php","Class:app/Http/Requests/UpdateEditalRequest.php:UpdateEditalRequest","DEFINES",1,"",0
"File:app/Http/Requests/UpdateEditalRequest.php","Method:app/Http/Requests/UpdateEditalRequest.php:authorize","DEFINES",1,"",0
"Class:app/Http/Requests/UpdateEditalRequest.php:UpdateEditalRequest","Method:app/Http/Requests/UpdateEditalRequest.php:authorize","HAS_METHOD",1,"",0
"File:app/Http/Requests/UpdateEditalRequest.php","Method:app/Http/Requests/UpdateEditalRequest.php:rules","DEFINES",1,"",0
"Class:app/Http/Requests/UpdateEditalRequest.php:UpdateEditalRequest","Method:app/Http/Requests/UpdateEditalRequest.php:rules","HAS_METHOD",1,"",0
"File:app/Http/Requests/StoreEditalRequest.php","Namespace:app/Http/Requests/StoreEditalRequest.php:App\Http\Requests","DEFINES",1,"",0
"File:app/Http/Requests/StoreEditalRequest.php","Class:app/Http/Requests/StoreEditalRequest.php:StoreEditalRequest","DEFINES",1,"",0
"File:app/Http/Requests/StoreEditalRequest.php","Method:app/Http/Requests/StoreEditalRequest.php:authorize","DEFINES",1,"",0
"Class:app/Http/Requests/StoreEditalRequest.php:StoreEditalRequest","Method:app/Http/Requests/StoreEditalRequest.php:authorize","HAS_METHOD",1,"",0
"File:app/Http/Requests/StoreEditalRequest.php","Method:app/Http/Requests/StoreEditalRequest.php:rules","DEFINES",1,"",0
"Class:app/Http/Requests/StoreEditalRequest.php:StoreEditalRequest","Method:app/Http/Requests/StoreEditalRequest.php:rules","HAS_METHOD",1,"",0
"File:app/Http/Requests/ProfileUpdateRequest.php","Namespace:app/Http/Requests/ProfileUpdateRequest.php:App\Http\Requests","DEFINES",1,"",0
"File:app/Http/Requests/ProfileUpdateRequest.php","Class:app/Http/Requests/ProfileUpdateRequest.php:ProfileUpdateRequest","DEFINES",1,"",0
"File:app/Http/Requests/ProfileUpdateRequest.php","Method:app/Http/Requests/ProfileUpdateRequest.php:rules","DEFINES",1,"",0
"Class:app/Http/Requests/ProfileUpdateRequest.php:ProfileUpdateRequest","Method:app/Http/Requests/ProfileUpdateRequest.php:rules","HAS_METHOD",1,"",0
"File:app/Http/Controllers/ProfileController.php","Namespace:app/Http/Controllers/ProfileController.php:App\Http\Controllers","DEFINES",1,"",0
"File:app/Http/Controllers/ProfileController.php","Class:app/Http/Controllers/ProfileController.php:ProfileController","DEFINES",1,"",0
"File:app/Http/Controllers/ProfileController.php","Method:app/Http/Controllers/ProfileController.php:edit","DEFINES",1,"",0
"Class:app/Http/Controllers/ProfileController.php:ProfileController","Method:app/Http/Controllers/ProfileController.php:edit","HAS_METHOD",1,"",0
"File:app/Http/Controllers/ProfileController.php","Method:app/Http/Controllers/ProfileController.php:update","DEFINES",1,"",0
"Class:app/Http/Controllers/ProfileController.php:ProfileController","Method:app/Http/Controllers/ProfileController.php:update","HAS_METHOD",1,"",0
"File:app/Http/Controllers/ProfileController.php","Method:app/Http/Controllers/ProfileController.php:destroy","DEFINES",1,"",0
"Class:app/Http/Controllers/ProfileController.php:ProfileController","Method:app/Http/Controllers/ProfileController.php:destroy","HAS_METHOD",1,"",0
"File:app/Http/Controllers/OpenAIController.php","Namespace:app/Http/Controllers/OpenAIController.php:App\Http\Controllers","DEFINES",1,"",0
"File:app/Http/Controllers/OpenAIController.php","Class:app/Http/Controllers/OpenAIController.php:OpenAIController","DEFINES",1,"",0
"File:app/Http/Controllers/OpenAIController.php","Property:app/Http/Controllers/OpenAIController.php:gemini","DEFINES",1,"",0
"Class:app/Http/Controllers/OpenAIController.php:OpenAIController","Property:app/Http/Controllers/OpenAIController.php:gemini","HAS_METHOD",1,"",0
"File:app/Http/Controllers/OpenAIController.php","Method:app/Http/Controllers/OpenAIController.php:__construct","DEFINES",1,"",0
"Class:app/Http/Controllers/OpenAIController.php:OpenAIController","Method:app/Http/Controllers/OpenAIController.php:__construct","HAS_METHOD",1,"",0
"File:app/Http/Controllers/OpenAIController.php","Method:app/Http/Controllers/OpenAIController.php:index","DEFINES",1,"",0
"Class:app/Http/Controllers/OpenAIController.php:OpenAIController","Method:app/Http/Controllers/OpenAIController.php:index","HAS_METHOD",1,"",0
"File:app/Http/Controllers/OpenAIController.php","Method:app/Http/Controllers/OpenAIController.php:buildPrompt","DEFINES",1,"",0
"Class:app/Http/Controllers/OpenAIController.php:OpenAIController","Method:app/Http/Controllers/OpenAIController.php:buildPrompt","HAS_METHOD",1,"",0
"File:app/Http/Controllers/OpenAIController.php","Method:app/Http/Controllers/OpenAIController.php:saveProposal","DEFINES",1,"",0
"Class:app/Http/Controllers/OpenAIController.php:OpenAIController","Method:app/Http/Controllers/OpenAIController.php:saveProposal","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EmpresaController.php","Namespace:app/Http/Controllers/EmpresaController.php:App\Http\Controllers","DEFINES",1,"",0
"File:app/Http/Controllers/EmpresaController.php","Class:app/Http/Controllers/EmpresaController.php:EmpresaController","DEFINES",1,"",0
"File:app/Http/Controllers/EmpresaController.php","Method:app/Http/Controllers/EmpresaController.php:edit","DEFINES",1,"",0
"Class:app/Http/Controllers/EmpresaController.php:EmpresaController","Method:app/Http/Controllers/EmpresaController.php:edit","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EmpresaController.php","Method:app/Http/Controllers/EmpresaController.php:update","DEFINES",1,"",0
"Class:app/Http/Controllers/EmpresaController.php:EmpresaController","Method:app/Http/Controllers/EmpresaController.php:update","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Namespace:app/Http/Controllers/EditalController.php:App\Http\Controllers","DEFINES",1,"",0
"File:app/Http/Controllers/EditalController.php","Class:app/Http/Controllers/EditalController.php:EditalController","DEFINES",1,"",0
"File:app/Http/Controllers/EditalController.php","Property:app/Http/Controllers/EditalController.php:gemini","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Property:app/Http/Controllers/EditalController.php:gemini","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:__construct","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:__construct","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:index","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:index","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:create","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:create","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:store","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:store","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:show","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:show","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:enriquecerComIA","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:enriquecerComIA","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:edit","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:edit","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:update","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:update","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:destroy","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:destroy","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:manualScrape","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:manualScrape","HAS_METHOD",1,"",0
"File:app/Http/Controllers/EditalController.php","Method:app/Http/Controllers/EditalController.php:analyzeIA","DEFINES",1,"",0
"Class:app/Http/Controllers/EditalController.php:EditalController","Method:app/Http/Controllers/EditalController.php:analyzeIA","HAS_METHOD",1,"",0
"File:app/Http/Controllers/DashboardController.php","Namespace:app/Http/Controllers/DashboardController.php:App\Http\Controllers","DEFINES",1,"",0
"File:app/Http/Controllers/DashboardController.php","Class:app/Http/Controllers/DashboardController.php:DashboardController","DEFINES",1,"",0
"File:app/Http/Controllers/DashboardController.php","Method:app/Http/Controllers/DashboardController.php:index","DEFINES",1,"",0
"Class:app/Http/Controllers/DashboardController.php:DashboardController","Method:app/Http/Controllers/DashboardController.php:index","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Controller.php","Namespace:app/Http/Controllers/Controller.php:App\Http\Controllers","DEFINES",1,"",0
"File:app/Http/Controllers/Controller.php","Class:app/Http/Controllers/Controller.php:Controller","DEFINES",1,"",0
"File:app/Http/Middleware/VerifyCsrfToken.php","Namespace:app/Http/Middleware/VerifyCsrfToken.php:App\Http\Middleware","DEFINES",1,"",0
"File:app/Http/Middleware/VerifyCsrfToken.php","Class:app/Http/Middleware/VerifyCsrfToken.php:VerifyCsrfToken","DEFINES",1,"",0
"File:app/Http/Middleware/VerifyCsrfToken.php","Property:app/Http/Middleware/VerifyCsrfToken.php:except","DEFINES",1,"",0
"Class:app/Http/Middleware/VerifyCsrfToken.php:VerifyCsrfToken","Property:app/Http/Middleware/VerifyCsrfToken.php:except","HAS_METHOD",1,"",0
"File:app/Http/Middleware/ValidateSignature.php","Namespace:app/Http/Middleware/ValidateSignature.php:App\Http\Middleware","DEFINES",1,"",0
"File:app/Http/Middleware/ValidateSignature.php","Class:app/Http/Middleware/ValidateSignature.php:ValidateSignature","DEFINES",1,"",0
"File:app/Http/Middleware/ValidateSignature.php","Property:app/Http/Middleware/ValidateSignature.php:except","DEFINES",1,"",0
"Class:app/Http/Middleware/ValidateSignature.php:ValidateSignature","Property:app/Http/Middleware/ValidateSignature.php:except","HAS_METHOD",1,"",0
"File:app/Http/Middleware/TrustProxies.php","Namespace:app/Http/Middleware/TrustProxies.php:App\Http\Middleware","DEFINES",1,"",0
"File:app/Http/Middleware/TrustProxies.php","Class:app/Http/Middleware/TrustProxies.php:TrustProxies","DEFINES",1,"",0
"File:app/Http/Middleware/TrustProxies.php","Property:app/Http/Middleware/TrustProxies.php:proxies","DEFINES",1,"",0
"Class:app/Http/Middleware/TrustProxies.php:TrustProxies","Property:app/Http/Middleware/TrustProxies.php:proxies","HAS_METHOD",1,"",0
"File:app/Http/Middleware/TrustProxies.php","Property:app/Http/Middleware/TrustProxies.php:headers","DEFINES",1,"",0
"Class:app/Http/Middleware/TrustProxies.php:TrustProxies","Property:app/Http/Middleware/TrustProxies.php:headers","HAS_METHOD",1,"",0
"File:app/Http/Middleware/TrustHosts.php","Namespace:app/Http/Middleware/TrustHosts.php:App\Http\Middleware","DEFINES",1,"",0
"File:app/Http/Middleware/TrustHosts.php","Class:app/Http/Middleware/TrustHosts.php:TrustHosts","DEFINES",1,"",0
"File:app/Http/Middleware/TrustHosts.php","Method:app/Http/Middleware/TrustHosts.php:hosts","DEFINES",1,"",0
"Class:app/Http/Middleware/TrustHosts.php:TrustHosts","Method:app/Http/Middleware/TrustHosts.php:hosts","HAS_METHOD",1,"",0
"File:app/Http/Middleware/TrimStrings.php","Namespace:app/Http/Middleware/TrimStrings.php:App\Http\Middleware","DEFINES",1,"",0
"File:app/Http/Middleware/TrimStrings.php","Class:app/Http/Middleware/TrimStrings.php:TrimStrings","DEFINES",1,"",0
"File:app/Http/Middleware/TrimStrings.php","Property:app/Http/Middleware/TrimStrings.php:except","DEFINES",1,"",0
"Class:app/Http/Middleware/TrimStrings.php:TrimStrings","Property:app/Http/Middleware/TrimStrings.php:except","HAS_METHOD",1,"",0
"File:app/Http/Middleware/RedirectIfAuthenticated.php","Namespace:app/Http/Middleware/RedirectIfAuthenticated.php:App\Http\Middleware","DEFINES",1,"",0
"File:app/Http/Middleware/RedirectIfAuthenticated.php","Class:app/Http/Middleware/RedirectIfAuthenticated.php:RedirectIfAuthenticated","DEFINES",1,"",0
"File:app/Http/Middleware/RedirectIfAuthenticated.php","Method:app/Http/Middleware/RedirectIfAuthenticated.php:handle","DEFINES",1,"",0
"Class:app/Http/Middleware/RedirectIfAuthenticated.php:RedirectIfAuthenticated","Method:app/Http/Middleware/RedirectIfAuthenticated.php:handle","HAS_METHOD",1,"",0
"File:app/Http/Middleware/PreventRequestsDuringMaintenance.php","Namespace:app/Http/Middleware/PreventRequestsDuringMaintenance.php:App\Http\Middleware","DEFINES",1,"",0
"File:app/Http/Middleware/PreventRequestsDuringMaintenance.php","Class:app/Http/Middleware/PreventRequestsDuringMaintenance.php:PreventRequestsDuringMaintenance","DEFINES",1,"",0
"File:app/Http/Middleware/PreventRequestsDuringMaintenance.php","Property:app/Http/Middleware/PreventRequestsDuringMaintenance.php:except","DEFINES",1,"",0
"Class:app/Http/Middleware/PreventRequestsDuringMaintenance.php:PreventRequestsDuringMaintenance","Property:app/Http/Middleware/PreventRequestsDuringMaintenance.php:except","HAS_METHOD",1,"",0
"File:app/Http/Middleware/EncryptCookies.php","Namespace:app/Http/Middleware/EncryptCookies.php:App\Http\Middleware","DEFINES",1,"",0
"File:app/Http/Middleware/EncryptCookies.php","Class:app/Http/Middleware/EncryptCookies.php:EncryptCookies","DEFINES",1,"",0
"File:app/Http/Middleware/EncryptCookies.php","Property:app/Http/Middleware/EncryptCookies.php:except","DEFINES",1,"",0
"Class:app/Http/Middleware/EncryptCookies.php:EncryptCookies","Property:app/Http/Middleware/EncryptCookies.php:except","HAS_METHOD",1,"",0
"File:app/Http/Middleware/Authenticate.php","Namespace:app/Http/Middleware/Authenticate.php:App\Http\Middleware","DEFINES",1,"",0
"File:app/Http/Middleware/Authenticate.php","Class:app/Http/Middleware/Authenticate.php:Authenticate","DEFINES",1,"",0
"File:app/Http/Middleware/Authenticate.php","Method:app/Http/Middleware/Authenticate.php:redirectTo","DEFINES",1,"",0
"Class:app/Http/Middleware/Authenticate.php:Authenticate","Method:app/Http/Middleware/Authenticate.php:redirectTo","HAS_METHOD",1,"",0
"File:app/Console/Commands/ScrapeEditaisCommand.php","Namespace:app/Console/Commands/ScrapeEditaisCommand.php:App\Console\Commands","DEFINES",1,"",0
"File:app/Console/Commands/ScrapeEditaisCommand.php","Class:app/Console/Commands/ScrapeEditaisCommand.php:ScrapeEditaisCommand","DEFINES",1,"",0
"File:app/Console/Commands/ScrapeEditaisCommand.php","Property:app/Console/Commands/ScrapeEditaisCommand.php:signature","DEFINES",1,"",0
"Class:app/Console/Commands/ScrapeEditaisCommand.php:ScrapeEditaisCommand","Property:app/Console/Commands/ScrapeEditaisCommand.php:signature","HAS_METHOD",1,"",0
"File:app/Console/Commands/ScrapeEditaisCommand.php","Property:app/Console/Commands/ScrapeEditaisCommand.php:description","DEFINES",1,"",0
"Class:app/Console/Commands/ScrapeEditaisCommand.php:ScrapeEditaisCommand","Property:app/Console/Commands/ScrapeEditaisCommand.php:description","HAS_METHOD",1,"",0
"File:app/Console/Commands/ScrapeEditaisCommand.php","Method:app/Console/Commands/ScrapeEditaisCommand.php:handle","DEFINES",1,"",0
"Class:app/Console/Commands/ScrapeEditaisCommand.php:ScrapeEditaisCommand","Method:app/Console/Commands/ScrapeEditaisCommand.php:handle","HAS_METHOD",1,"",0
"File:app/Http/Requests/Auth/LoginRequest.php","Namespace:app/Http/Requests/Auth/LoginRequest.php:App\Http\Requests\Auth","DEFINES",1,"",0
"File:app/Http/Requests/Auth/LoginRequest.php","Class:app/Http/Requests/Auth/LoginRequest.php:LoginRequest","DEFINES",1,"",0
"File:app/Http/Requests/Auth/LoginRequest.php","Method:app/Http/Requests/Auth/LoginRequest.php:authorize","DEFINES",1,"",0
"Class:app/Http/Requests/Auth/LoginRequest.php:LoginRequest","Method:app/Http/Requests/Auth/LoginRequest.php:authorize","HAS_METHOD",1,"",0
"File:app/Http/Requests/Auth/LoginRequest.php","Method:app/Http/Requests/Auth/LoginRequest.php:rules","DEFINES",1,"",0
"Class:app/Http/Requests/Auth/LoginRequest.php:LoginRequest","Method:app/Http/Requests/Auth/LoginRequest.php:rules","HAS_METHOD",1,"",0
"File:app/Http/Requests/Auth/LoginRequest.php","Method:app/Http/Requests/Auth/LoginRequest.php:authenticate","DEFINES",1,"",0
"Class:app/Http/Requests/Auth/LoginRequest.php:LoginRequest","Method:app/Http/Requests/Auth/LoginRequest.php:authenticate","HAS_METHOD",1,"",0
"File:app/Http/Requests/Auth/LoginRequest.php","Method:app/Http/Requests/Auth/LoginRequest.php:ensureIsNotRateLimited","DEFINES",1,"",0
"Class:app/Http/Requests/Auth/LoginRequest.php:LoginRequest","Method:app/Http/Requests/Auth/LoginRequest.php:ensureIsNotRateLimited","HAS_METHOD",1,"",0
"File:app/Http/Requests/Auth/LoginRequest.php","Method:app/Http/Requests/Auth/LoginRequest.php:throttleKey","DEFINES",1,"",0
"Class:app/Http/Requests/Auth/LoginRequest.php:LoginRequest","Method:app/Http/Requests/Auth/LoginRequest.php:throttleKey","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/VerifyEmailController.php","Namespace:app/Http/Controllers/Auth/VerifyEmailController.php:App\Http\Controllers\Auth","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/VerifyEmailController.php","Class:app/Http/Controllers/Auth/VerifyEmailController.php:VerifyEmailController","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/VerifyEmailController.php","Method:app/Http/Controllers/Auth/VerifyEmailController.php:__invoke","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/VerifyEmailController.php:VerifyEmailController","Method:app/Http/Controllers/Auth/VerifyEmailController.php:__invoke","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/RegisteredUserController.php","Namespace:app/Http/Controllers/Auth/RegisteredUserController.php:App\Http\Controllers\Auth","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/RegisteredUserController.php","Class:app/Http/Controllers/Auth/RegisteredUserController.php:RegisteredUserController","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/RegisteredUserController.php","Method:app/Http/Controllers/Auth/RegisteredUserController.php:create","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/RegisteredUserController.php:RegisteredUserController","Method:app/Http/Controllers/Auth/RegisteredUserController.php:create","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/RegisteredUserController.php","Method:app/Http/Controllers/Auth/RegisteredUserController.php:store","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/RegisteredUserController.php:RegisteredUserController","Method:app/Http/Controllers/Auth/RegisteredUserController.php:store","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/PasswordResetLinkController.php","Namespace:app/Http/Controllers/Auth/PasswordResetLinkController.php:App\Http\Controllers\Auth","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/PasswordResetLinkController.php","Class:app/Http/Controllers/Auth/PasswordResetLinkController.php:PasswordResetLinkController","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/PasswordResetLinkController.php","Method:app/Http/Controllers/Auth/PasswordResetLinkController.php:create","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/PasswordResetLinkController.php:PasswordResetLinkController","Method:app/Http/Controllers/Auth/PasswordResetLinkController.php:create","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/PasswordResetLinkController.php","Method:app/Http/Controllers/Auth/PasswordResetLinkController.php:store","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/PasswordResetLinkController.php:PasswordResetLinkController","Method:app/Http/Controllers/Auth/PasswordResetLinkController.php:store","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/PasswordController.php","Namespace:app/Http/Controllers/Auth/PasswordController.php:App\Http\Controllers\Auth","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/PasswordController.php","Class:app/Http/Controllers/Auth/PasswordController.php:PasswordController","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/PasswordController.php","Method:app/Http/Controllers/Auth/PasswordController.php:update","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/PasswordController.php:PasswordController","Method:app/Http/Controllers/Auth/PasswordController.php:update","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/NewPasswordController.php","Namespace:app/Http/Controllers/Auth/NewPasswordController.php:App\Http\Controllers\Auth","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/NewPasswordController.php","Class:app/Http/Controllers/Auth/NewPasswordController.php:NewPasswordController","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/NewPasswordController.php","Method:app/Http/Controllers/Auth/NewPasswordController.php:create","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/NewPasswordController.php:NewPasswordController","Method:app/Http/Controllers/Auth/NewPasswordController.php:create","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/NewPasswordController.php","Method:app/Http/Controllers/Auth/NewPasswordController.php:store","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/NewPasswordController.php:NewPasswordController","Method:app/Http/Controllers/Auth/NewPasswordController.php:store","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/EmailVerificationPromptController.php","Namespace:app/Http/Controllers/Auth/EmailVerificationPromptController.php:App\Http\Controllers\Auth","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/EmailVerificationPromptController.php","Class:app/Http/Controllers/Auth/EmailVerificationPromptController.php:EmailVerificationPromptController","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/EmailVerificationPromptController.php","Method:app/Http/Controllers/Auth/EmailVerificationPromptController.php:__invoke","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/EmailVerificationPromptController.php:EmailVerificationPromptController","Method:app/Http/Controllers/Auth/EmailVerificationPromptController.php:__invoke","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/EmailVerificationNotificationController.php","Namespace:app/Http/Controllers/Auth/EmailVerificationNotificationController.php:App\Http\Controllers\Auth","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/EmailVerificationNotificationController.php","Class:app/Http/Controllers/Auth/EmailVerificationNotificationController.php:EmailVerificationNotificationController","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/EmailVerificationNotificationController.php","Method:app/Http/Controllers/Auth/EmailVerificationNotificationController.php:store","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/EmailVerificationNotificationController.php:EmailVerificationNotificationController","Method:app/Http/Controllers/Auth/EmailVerificationNotificationController.php:store","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/ConfirmablePasswordController.php","Namespace:app/Http/Controllers/Auth/ConfirmablePasswordController.php:App\Http\Controllers\Auth","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/ConfirmablePasswordController.php","Class:app/Http/Controllers/Auth/ConfirmablePasswordController.php:ConfirmablePasswordController","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/ConfirmablePasswordController.php","Method:app/Http/Controllers/Auth/ConfirmablePasswordController.php:show","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/ConfirmablePasswordController.php:ConfirmablePasswordController","Method:app/Http/Controllers/Auth/ConfirmablePasswordController.php:show","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/ConfirmablePasswordController.php","Method:app/Http/Controllers/Auth/ConfirmablePasswordController.php:store","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/ConfirmablePasswordController.php:ConfirmablePasswordController","Method:app/Http/Controllers/Auth/ConfirmablePasswordController.php:store","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/AuthenticatedSessionController.php","Namespace:app/Http/Controllers/Auth/AuthenticatedSessionController.php:App\Http\Controllers\Auth","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/AuthenticatedSessionController.php","Class:app/Http/Controllers/Auth/AuthenticatedSessionController.php:AuthenticatedSessionController","DEFINES",1,"",0
"File:app/Http/Controllers/Auth/AuthenticatedSessionController.php","Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:create","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/AuthenticatedSessionController.php:AuthenticatedSessionController","Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:create","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/AuthenticatedSessionController.php","Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:store","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/AuthenticatedSessionController.php:AuthenticatedSessionController","Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:store","HAS_METHOD",1,"",0
"File:app/Http/Controllers/Auth/AuthenticatedSessionController.php","Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:destroy","DEFINES",1,"",0
"Class:app/Http/Controllers/Auth/AuthenticatedSessionController.php:AuthenticatedSessionController","Method:app/Http/Controllers/Auth/AuthenticatedSessionController.php:destroy","HAS_METHOD",1,"",0
